ID,BUS_ID,CAPACITY,CATEGORY,LONGITUDE,LATITUDE,MB_SYMBOL,NAME_ENG,NAME_NAT,SYMBOL,TSO,VISIBLE
1344,5206,1125,,9.44824199999999,45.205263,fossil_coal_gas,La Casella, ,Fossil gas,,1
1345,5207,2003,,9.25048800000001,45.390735,fossil_coal_gas,Tavazzano, ,Fossil gas,,1
1346,5186,2008,,8.25073199999999,45.598666,fossil_oil,Turbigo, ,Fossil oil,,1
1347,5161,1120,,8.448486,46.111326,hydro_ror,Roncovalgrande, ,Hydro run of river & pondage,,1
1348,5285,465,,10.228271,46.392411,hydro_mixed,Grosio, ,Hydro mixed pump storage,,1
1349,5326,2910,,12.392578,44.995883,fossil_oil,Porto Tolle, ,Fossil oil,,1
1350,5254,151,,12.128906,45.274886,fossil_oil,Marghera, ,Fossil oil,,1
1351,5324,1237,,12.227783,45.421588,fossil_brown_lignite,Fusina, ,Brown coal/Lignite,,1
1352,5250,2362,,11.228027,45.02695,fossil_coal_gas,Sermide, ,Fossil gas,,1
1353,5237,2361,,11.030273,45.065762,fossil_coal_gas,Ostiglia, ,Fossil gas,,1
1354,5331,250,,12.414551,46.073231,hydro_ror,Fadalto, ,Hydro run of river & pondage,,1
1355,5285,1280,,10.38208,46.369674,hydro_ror,Edolo, ,Hydro run of river & pondage,,1
1356,5283,620,,10.469971,46.141783,hydro_ror,S. Fiorano, ,Hydro run of river & pondage,,1
1357,5240,444,,11.403809,43.620171,fossil_coal_gas,S.Barbara, ,Fossil gas,,1
1358,5301,464,,12.667236,42.617791,hydro_mixed,Villavalle, ,Hydro mixed pump storage,,1
1359,5311,565,,13.491211,42.55308,hydro_ror,S. Giacomo, ,Hydro run of river & pondage,,1
1360,5162,138,,13.699951,42.4802,hydro_mixed,Montorio, ,Hydro mixed pump storage,,1
1361,5165,1659,,8.261719,44.292401,fossil_brown_lignite,Vado Ligure, ,Brown coal/Lignite,,1
1362,5164,1510,,7.382812,44.166445,hydro_ror,Entracque, ,Hydro run of river & pondage,,1
1363,5334,180,,12.832031,46.384833,hydro_mixed,Somplago, ,Hydro mixed pump storage,,1
1364,5222,370,,11.12915,44.276671,hydro_mixed,Bargi, ,Hydro mixed pump storage,,1
1365,5343,815,,8.19580100000001,45.213004,fossil_coal_gas,Trino, ,Fossil gas,,1
1366,5344,488,,10.447998,43.357138,fossil_oil,Rosen, ,Fossil oil,,1
1367,5345,667,,12.337646,42.932296,fossil_oil,Pietraffita, ,Fossil oil,,1
1368,5347,1271,,8.712158,45.127805,fossil_coal_gas,Ferrera Erbognone, ,Fossil gas,,1
1369,5348,469,,8.97583,45.05024,fossil_oil,Voghera, ,Fossil oil,,1
1370,5350,985,,10.997314,45.251688,fossil_oil,Mantova, ,Fossil oil,,1
1371,5282,646,,10.634766,45.390735,fossil_oil,Mincio, ,Fossil oil,,1
1372,5356,970,,14.512939,42.212245,fossil_oil,Gissi, ,Fossil oil,,1
1373,5353,912,,11.293945,44.809122,fossil_oil,Ferrara, ,Fossil oil,,1
1374,5174,446,,7.75634799999999,45.390735,fossil_oil,Leyni, ,Fossil oil,,1
1375,5224,404,,10.327148,43.683764,fossil_oil,Livorno, ,Fossil oil,,1
1376,5201,1615,,9.7229,44.087585,fossil_brown_lignite,La Spezia, ,Brown coal/Lignite,,1
1377,5213,1436,,10.689697,42.932296,fossil_oil,Piombino, ,Fossil oil,,1
1378,5219,2910,,11.722412,42.163403,fossil_brown_lignite,Torvaldaliga Nord, ,Brown coal/Lignite,,1
1379,5216,2002,,11.810303,42.041134,fossil_coal_gas,Torvaldaliga Sud, ,Fossil gas,,1
1380,5358,1184,,12.249756,44.402392,fossil_coal_gas,Ravenna, ,Fossil gas,,1
1381,5336,1072,,13.458252,45.744527,fossil_brown_lignite,Monfalcone, ,Brown coal/Lignite,,1
1382,5385,664,,6.17431599999999,53.19287,fossil_coal_gas,Bergum10/20, ,Fossil gas,,1
1383,5373,830,,4.603271,52.476089,fossil_coal_gas,Velsen24/25, ,Fossil gas,,1
1384,5375,590,,4.943848,52.167194,fossil_coal_gas,Hemweg7, ,Fossil gas,,1
1385,5375,630,,4.998779,52.187405,fossil_brown_lignite,Hemweg8, ,Brown coal/Lignite,,1
1386,6082,1240,,5.05371100000001,51.556582,fossil_brown_lignite,Amer, ,Brown coal/Lignite,,1
1387,5362,850,,3.625488,51.467697,fossil_coal_gas,Sloe10/20, ,Fossil gas,,1
1388,3027,242,,5.84472700000001,50.923813,fossil_coal_gas,Swentibold, ,Fossil gas,,1
1389,5365,610,,5.94360399999999,51.248163,fossil_coal_gas,ClausA, ,Fossil gas,,1
1390,5375,323,,5.130615,52.113252,fossil_coal_gas,Merwerdekanaal11/12, ,Fossil gas,,1
1391,5375,247,,5.218506,52.187405,fossil_coal_gas,Lage Weide6, ,Fossil gas,,1
1392,5372,593,,5.82275399999999,51.795027,fossil_brown_lignite,Gelderland13, ,Brown coal/Lignite,,1
1393,5379,-1,,6.097412,52.449314,fossil_coal_gas,Harculo60, ,Fossil gas,,1
1394,6082,121,,5.119629,51.51558,fossil_coal_gas,Amer, ,Fossil gas,,1
1395,6081,769,,4.58129899999999,51.508742,fossil_coal_gas,Moerdijk, ,Fossil gas,,1
1396,5365,240,,6.020508,51.2,fossil_brown_lignite,Buggenum, ,Brown coal/Lignite,,1
1397,5384,570,,7.119141,53.186288,fossil_coal_gas,Delesto, ,Fossil gas,,1
1398,5388,1000,,5.47119099999999,52.542955,fossil_coal_gas,Flevo32/4/5, ,Fossil gas,,1
1399,5376,112,,5.251465,52.435921,fossil_coal_gas,Almere1/2, ,Fossil gas,,1
1400,5362,460,,3.94409200000001,51.385495,fossil_coal_gas,ELSTA, ,Fossil gas,,1
1401,5373,120,,4.372559,52.502848,wind,Amaliapark, ,Wind farm,,1
1402,5392,108,,4.35058600000001,52.342052,wind,OWEZ, ,Wind farm,,1
1403,5435,281,,21.027832,44.793531,fossil_brown_lignite,Kostolac A, ,Brown coal/Lignite,,1
1404,5423,1184,,19.709473,44.699898,fossil_brown_lignite,TENT B, ,Brown coal/Lignite,,1
1405,5418,1502,,20.247803,44.574817,fossil_brown_lignite,TENT A, ,Brown coal/Lignite,,1
1406,5399,307,,18.885498,42.423457,hydro_ror,Perucica, ,Hydro run of river & pondage,,1
1407,5396,102,,19.786377,43.596306,hydro_pure_storage,Bistrica, ,Hydro pure storage,,1
1408,5418,216,,20.181885,44.425934,fossil_brown_lignite,Kolubara, ,Brown coal/Lignite,,1
1409,5458,128,,22.203369,42.690511,hydro_pure_storage,Vlasina, ,Hydro pure storage,,1
1410,5760,80,,22.532959,42.988576,hydro_pure_storage,Pirot, ,Hydro pure storage,,1
1411,5436,640,,21.137695,44.863656,fossil_brown_lignite,Kostolac B, ,Brown coal/Lignite,,1
1412,5397,108,,20.698242,44.315988,fossil_brown_lignite,Morava, ,Brown coal/Lignite,,1
1413,5396,51,,19.654541,43.548548,hydro_ror,Potpec, ,Hydro run of river & pondage,,1
1414,5336,31.5,,13.612061,45.989329,hydro_ror,Solkan, ,Hydro run of river & pondage,,1
1415,4284,21,,14.040527,46.407564,hydro_ror,Moste, ,Hydro run of river & pondage,,1
1416,5319,34,,13.568115,46.065608,hydro_ror,Plave, ,Hydro run of river & pondage,,1
1417,5319,70,,13.666992,46.202646,hydro_ror,Doblar, ,Hydro run of river & pondage,,1
1418,5466,45,,14.381104,46.164614,hydro_ror,Medvode, ,Hydro run of river & pondage,,1
1419,5472,135,,15.820312,46.369674,hydro_ror,Zlatoličje, ,Hydro run of river & pondage,,1
1420,5472,73.199997,,15.358887,46.589069,hydro_ror,Ožbalt, ,Hydro run of river & pondage,,1
1421,5470,168,,14.908447,46.080852,fossil_brown_lignite,Trbovlje, ,Brown coal/Lignite,,1
1422,5468,72.300003,,15.194092,46.604167,hydro_ror,Vuhred, ,Hydro run of river & pondage,,1
1423,5470,34,,15.161133,46.057985,hydro_ror,Vrhovo, ,Hydro run of river & pondage,,1
1424,5467,312,,15.457764,46.019853,fossil_mixed,Brestanica, ,Mixed fuels,,1
1425,5472,60,,15.600586,46.634351,hydro_ror,M.Otok, ,Hydro run of river & pondage,,1
1426,5474,116,,15.963135,46.354511,hydro_ror,Formin, ,Hydro run of river & pondage,,1
1427,5468,,,14.93042,46.384833,fossil_mixed,Šoštanj, ,Mixed fuels,,1
1428,5467,696,,15.391846,45.867063,nuclear,Krško, ,Nuclear,,1
1429,5466,113,,14.39209,46.004593,fossil_brown_lignite,Ljubljana, ,Brown coal/Lignite,,1
1430,5468,26.200001,,14.908447,46.573967,hydro_ror,Dravograd, ,Hydro run of river & pondage,,1
1431,5468,55.599998,,15.05127,46.604167,hydro_ror,Vuzenica, ,Hydro run of river & pondage,,1
1432,5472,58,,15.512695,46.566414,hydro_ror,Fala, ,Hydro run of river & pondage,,1
1433,5465,38,,14.227295,46.17983,hydro_ror,Mavčiče, ,Hydro run of river & pondage,,1
1434,5467,34,,15.281982,46.050361,hydro_ror,Boštanj, ,Hydro run of river & pondage,,1
1435,5319,180,,13.677979,46.126556,hydro_pure_ps,Avče, ,Hydro pure pump storage,,1
1436,5467,42.5,,15.336914,45.996962,hydro_ror,Blanca, ,Hydro run of river & pondage,,1
1437,5467,0,,15.424805,45.943511,hydro_ror,Krško, ,Hydro run of river & pondage,,1
1438,5490,-1,,1.153564,42.642041,hydro_ror,Tabescán, ,Hydro run of river & pondage,,1
1439,5491,-1,,1.098633,42.496403,hydro_ror,Tabescán, ,Hydro run of river & pondage,,1
1440,5487,-1,,0.856934000000011,42.617791,hydro_ror,Sallente, ,Hydro run of river & pondage,,1
1441,5484,-1,,0.38452099999999,42.504503,hydro_ror,C.H. Sesue, ,Hydro run of river & pondage,,1
1442,5485,-1,,0.0769039999999922,42.585444,hydro_ror,La Fortunada, ,Hydro run of river & pondage,,1
1443,5481,-1,,0.0988770000000062,42.334184,hydro_ror,Mediano, ,Hydro run of river & pondage,,1
1444,282,-1,,2.427979,42.05745,hydro_ror,Vic, ,Hydro run of river & pondage,,1
1445,4533,-1,,0.252685999999995,42.155259,hydro_ror,Grado, ,Hydro run of river & pondage,,1
1446,5482,-1,,-0.450439000000003,42.609706,hydro_ror,Biescas II, ,Hydro run of river & pondage,,1
1447,5488,-1,,1.054688,42.228517,hydro_ror,Pobla de Segur, ,Hydro run of river & pondage,,1
1448,5484,-1,,0.472411999999992,42.577355,hydro_ror,C.H. Eriste, ,Hydro run of river & pondage,,1
1449,5489,-1,,0.692138999999993,42.366662,hydro_ror,P.Suert, ,Hydro run of river & pondage,,1
1450,5492,-1,,1.955566,42.195969,other_nl,Cercs, ,Other or not listed,,1
1451,5612,288,,10.283203,46.845164,hydro_pure_storage,Pradella, ,Hydro pure storage,,1
1452,5586,220,,9.26147499999999,46.551305,hydro_pure_storage,Bärenburg, ,Hydro pure storage,,1
1453,5589,247,,9.25048800000001,46.664517,hydro_pure_storage,Sils, ,Hydro pure storage,,1
1454,5574,96,,8.986816,46.551305,hydro_pure_storage,Olivone, ,Hydro pure storage,,1
1455,5573,147,,8.67919900000001,46.566414,hydro_pure_storage,Sedrun, ,Hydro pure storage,,1
1456,5506,311,,8.20678699999999,46.54375,hydro_mixed,Grimsel, ,Hydro mixed pump storage,,1
1457,5540,240,,8.02001999999999,46.664517,hydro_pure_storage,Innertkirchen, ,Hydro pure storage,,1
1458,5582,176,,8.800049,46.762443,hydro_pure_storage,Tavanasa, ,Hydro pure storage,,1
1459,5580,295,,8.843994,47.002734,hydro_mixed,Tierfehd, ,Hydro mixed pump storage,,1
1460,5749,274,,9.18456999999999,46.920255,hydro_mixed,Mapragg, ,Hydro mixed pump storage,,1
1461,5525,373,,7.32788099999999,46.980252,nuclear,Mühleberg, ,Nuclear,,1
1462,5512,240,,6.855469,46.468133,hydro_pure_ps,Veytaux, ,Hydro pure pump storage,,1
1463,5509,170,,6.888428,46.149394,hydro_mixed,Bâtiaz, ,Hydro mixed pump storage,,1
1464,5507,138,,7.30590800000001,46.012224,hydro_pure_storage,Fionnay FMM, ,Hydro pure storage,,1
1465,5508,300,,7.481689,46.035109,hydro_pure_storage,Fionnay GD, ,Hydro pure storage,,1
1466,2339,225,,7.08618200000001,46.172223,hydro_pure_storage,Riddes, ,Hydro pure storage,,1
1467,5513,1644,,7.45971699999999,46.233053,hydro_pure_storage,Chamoson, ,Hydro pure storage,,1
1468,5518,180,,7.745361,46.225453,hydro_pure_storage,Stalden, ,Hydro pure storage,,1
1469,5521,331,,7.94311499999999,46.407564,hydro_pure_storage,Bitsch, ,Hydro pure storage,,1
1470,5561,146,,8.580322,46.195042,hydro_pure_storage,Verbano, ,Hydro pure storage,,1
1471,5621,168,,8.45947300000001,46.369674,hydro_pure_ps,Robiei, ,Hydro pure pump storage,,1
1472,5620,124,,8.481445,46.308996,hydro_pure_storage,Bavona, ,Hydro pure storage,,1
1473,5627,324,,9.14062499999999,46.354511,hydro_pure_storage,Biasca, ,Hydro pure storage,,1
1474,5594,95,,9.63501,46.437857,hydro_pure_storage,Löbbia, ,Hydro pure storage,,1
1475,5584,100,,9.558105,46.316584,hydro_pure_storage,Castasegna, ,Hydro pure storage,,1
1476,5501,1220,,8.085938,47.546872,nuclear,Leibstadt, ,Nuclear,,1
1477,5547,1010,,7.88818400000001,47.323931,nuclear,Gösgen, ,Nuclear,,1
1479,5632,2021,,-1.21948199999999,52.855864,fossil_brown_lignite,Ratcliffe, ,Brown coal/Lignite,,1
1480,4992,5200,,6.38305700000001,49.410973,nuclear,Cattenom,,Nuclear,,1
1481,5687,395,,-0.867919999999991,53.219191,fossil_coal_gas,CDCL, ,Fossil gas,,1
1482,5719,1940,,-0.834960999999997,53.709714,fossil_brown_lignite,Eggborough, ,Brown coal/Lignite,,1
1483,5719,3906,,-0.626221000000005,53.748711,fossil_brown_lignite,Drax, ,Brown coal/Lignite,,1
1484,5633,1081,,0.911864999999989,50.930738,nuclear,Dungeness, ,Nuclear,,1
1485,5634,1131,,0.362549000000006,51.501904,fossil_oil,Tilbury, ,Fossil oil,,1
1486,5718,805,,0.549316000000009,51.460852,fossil_coal_gas,Damhead Creek, ,Fossil gas,,1
1487,6011,900,,-0.296630999999993,53.683695,fossil_coal_gas,Killingholme, ,Fossil gas,,1
1488,5636,800,,0.834960999999997,51.542919,fossil_brown_lignite,Coryton, ,Brown coal/Lignite,,1
1489,5637,1207,,1.57104499999999,52.173932,nuclear,Sizewell, ,Nuclear,,1
1490,5686,401,,-0.867919999999991,52.247983,fossil_coal_gas,Corby, ,Fossil gas,,1
1491,5687,1700,,-0.988770000000011,53.041213,fossil_coal_gas,Staythorpe, ,Fossil gas,,1
1492,5688,665,,-0.230713000000006,52.22107,fossil_coal_gas,Little Barford, ,Fossil gas,,1
1493,5707,1245,,0.164794999999993,51.433464,fossil_coal_gas,Littlebrook, ,Fossil gas,,1
1494,5644,2058,,-1.373291,51.556582,fossil_coal_gas,Didcot, ,Fossil gas,,1
1495,5631,2000,,-0.64819299999999,53.245495,fossil_brown_lignite,Cottam, ,Brown coal/Lignite,,1
1496,5647,420,,-0.252685999999995,50.882243,fossil_coal_gas,Shoreham, ,Fossil gas,,1
1497,5720,420,,1.625977,52.596375,fossil_coal_gas,Great Yarmouth, ,Fossil gas,,1
1498,5670,408,,-0.307616999999998,51.652111,fossil_coal_gas,Brimsdown, ,Fossil gas,,1
1499,5721,1100,,-0.131836,53.833081,fossil_coal_gas,Saltend, ,Fossil gas,,1
1500,5723,880,,-0.252685999999995,52.816043,fossil_coal_gas,Spalding North, ,Fossil gas,,1
1501,5712,260,,-0.329590000000012,53.442264,fossil_coal_gas,Brigg, ,Fossil gas,,1
1502,5712,1285,,-0.131836,53.618579,fossil_coal_gas,South Humber Bank, ,Fossil gas,,1
1503,5669,1000,,0.153808999999988,51.556582,wind,Barking, ,Wind farm,,1
1504,5725,145,,-1.26342799999999,50.687758,fossil_coal_gas,Cowes, ,Fossil gas,,1
1505,5721,1218,,0.0,53.690201,fossil_coal_gas,Immingham, ,Fossil gas,,1
1506,5714,819,,0.0988770000000062,52.62306,fossil_coal_gas,Sutton Bridge, ,Fossil gas,,1
1507,5641,900,,-1.35131799999999,50.903033,fossil_coal_gas,Marchwood, ,Fossil gas,,1
1508,5648,144,,-0.461426000000012,51.570241,fossil_coal_gas,Taylors Lane, ,Fossil gas,,1
1509,5725,158,,-1.30737299999999,50.771208,fossil_coal_gas,Fawley CHP, ,Fossil gas,,1
1510,5981,201,,1.461182,51.385495,wind,Thanet, ,Wind farm,,1
1511,5637,500,,1.71386699999999,52.066,wind,Greater Gabbard, ,Wind farm,,1
1512,5726,700,,0.889893000000005,51.378638,fossil_coal_gas,Medway, ,Fossil gas,,1
1513,3082,385,,6.15234400000001,49.510944,fossil_coal_gas,Esch, ,Fossil gas,,1
1514,4353,305,,3.713379,51.234407,fossil_mixed,Knippegroen,,Mixed fuels,,1
1515,5591,127,,9.26147499999999,46.747389,hydro_pure_storage,Rothenbrunnen,,Hydro pure storage,,1
1516,5569,104,,8.73413099999999,46.293816,hydro_pure_storage,Cavergno,,Hydro pure storage,,1
1517,5703,1207,,-1.098633,54.686534,nuclear,Hartlepool,,Nuclear,,1
1518,5689,1986,,-1.03271500000001,53.735716,fossil_brown_lignite,Ferrybridge, ,Brown coal/Lignite,,1
1519,5688,405,,-0.131836,52.502848,fossil_coal_gas,Peterborough, ,Fossil gas,,1
1520,2566,131,,27.202148,66.275698,hydro_ror,Pirttikoski, ,Hydro run of river & pondage,,1
1521,5821,288,,12.875977,54.718275,wind,Baltic 2,,Wind farm,50Hertz Transmission GmbH,1
1522,2906,318,,11.612549,50.701677,hydro_pure_ps,Hohenwarte II, ,Hydro pure pump storage,50Hertz Transmission GmbH,1
1523,5825,165,,11.656494,54.54658,wind,Rødsand 1 (Nysted), ,Wind farm,,1
1524,5826,215,,11.502686,54.565693,wind,Rødsand 2, ,Wind farm,,1
1525,3059,30,2,21.280518,55.862982,wind,Vėjas 1,Vėjas 1,Wind farm,,-1
1526,4410,630,,18.259277,44.606113,fossil_brown_lignite,Tuzla,Tuzla,Brown coal/Lignite,,1
1527,4391,171,,18.48999,42.730874,hydro_ror,Trebinje, ,Hydro run of river & pondage,,1
1528,4715,810,,5.64697299999999,43.500752,fossil_brown_lignite,Provence, ,Brown coal/Lignite,,1
1529,4748,485,,5.877686,45.39845,hydro_pure_ps,Le Cheylas, ,Hydro pure pump storage,,1
1530,2977,211,,13.150635,52.435921,fossil_coal_gas,Charlottenburg, ,Fossil gas,50Hertz Transmission GmbH,1
1531,2970,432,,13.238525,52.187405,fossil_coal_gas,Lichterfelde,Lichterfelde,Fossil gas,50Hertz Transmission GmbH,1
1532,2620,2147,,8.129883,53.455349,fossil_brown_lignite,Wilhelmshaven, ,Brown coal/Lignite,Amprion,1
1533,5831,323,,10.327148,54.380557,fossil_brown_lignite,Kiel, ,Brown coal/Lignite,Amprion,1
1534,2632,654,,10.129395,52.180669,fossil_brown_lignite,Mehrum, ,Brown coal/Lignite,Amprion,1
1535,5624,113,,8.31665,46.649436,hydro_mixed,Handeck,Handeck,Hydro mixed pump storage,,1
1536,5585,180,,9.31640599999999,46.490829,hydro_mixed,Ferrera, ,Hydro mixed pump storage,,1
1537,5541,160,,8.47045899999999,46.626806,hydro_pure_storage,Göschenen, ,Hydro pure storage,,1
1538,4019,223,,28.45459,44.363133,wind,Medigidia Sud, ,Wind farm,,1
1539,3973,117,,27.421875,47.189712,fossil_coal_gas,Iaşi 2, ,Fossil gas,,1
1540,3103,130,,9.16259800000001,63.119605,hydro_pure_ps,Trollheim, ,Hydro pure pump storage,,1
1541,5835,60,,6.87744100000001,61.100789,hydro_pure_ps,Hove, ,Hydro pure pump storage,,1
1542,3226,130,,5.405273,60.796704,fossil_coal_gas,Mongstad, ,Fossil gas,,1
1543,3140,89,,8.64624000000001,60.239811,hydro_pure_ps,Uvdal, ,Hydro pure pump storage,,1
1544,3137,52,,9.20654300000001,60.201616,hydro_pure_ps,Nore 2, ,Hydro pure pump storage,,1
1545,5899,138,,13.238525,55.128649,fossil_coal_gas,H.C.Ørsted-værket, ,Fossil gas,,1
1546,5899,333,,13.238525,55.059495,fossil_mixed,Amager-værket, ,Mixed fuels,,1
1547,5899,803,,13.227539,54.983918,fossil_mixed,Avedøre-værket, ,Mixed fuels,,1
1548,4343,120,,16.54541,48.210032,fossil_oil,Schwechat, ,Fossil oil,,1
1549,4286,217,,14.238281,48.458352,fossil_coal_gas,Linz Mitte, ,Fossil gas,,1
1550,4342,171.5,,14.095459,48.283193,fossil_coal_gas,Linz Süd, ,Fossil gas,,1
1551,4289,130,,16.314697,48.458352,fossil_coal_gas,Korneuburg, ,Fossil gas,,1
1552,4345,832,,15.875244,46.920255,fossil_coal_gas,GDK I Mellach, ,Fossil gas,,1
1553,4339,100,,13.469238,47.967859,biomass,Lenzing, ,Biomass,,1
1554,5845,480,,12.821045,47.107523,hydro_pure_ps,Limberg II, ,Hydro pure pump storage,,1
1555,4322,104,,13.798828,47.129951,hydro_pure_ps,Hintermuhr, ,Hydro pure pump storage,,1
1556,4285,772,,10.140381,46.965259,hydro_mixed,Kops I + II, ,Hydro mixed pump storage,,1
1557,4404,110,,17.303467,44.402392,hydro_ror,Bocac, ,Hydro run of river & pondage,,1
1558,4404,60,,17.545166,44.221584,hydro_ror,Jajce I, ,Hydro run of river & pondage,,1
1559,4407,180,,18.1604,43.651975,hydro_ror,Jablanica, ,Hydro run of river & pondage,,1
1560,4395,72,,18.083496,43.452919,hydro_ror,Mostar, ,Hydro run of river & pondage,,1
1561,2600,140,,26.663818,60.75916,fossil_oil,Anjala, ,Fossil oil,,1
1562,2600,76,,26.707764,60.930432,biomass,Kuusankoski, ,Biomass,,1
1563,2600,110,,26.71875,61.02637,biomass,Kuusaanniemi, ,Biomass,,1
1564,2602,175,,27.91626,60.818138,fossil_coal_gas,Mertaniemi, ,Fossil gas,,1
1565,2602,95,,28.33374,60.951777,biomass,Joutseno, ,Biomass,,1
1566,2602,225,,28.114014,60.925094,biomass,Kaukas, ,Biomass,,1
1567,6638,62,,28.597412,61.127325,hydro_ror,Tainionkoski, ,Hydro run of river & pondage,,1
1568,6638,151,,28.630371,61.254386,biomass,Kaukopää, ,Biomass,,1
1569,2607,59,,27.114258,61.428261,biomass,Pursiala, ,Biomass,,1
1570,2612,118,,24.971924,60.125092,fossil_oil,Kellosaari, ,Fossil oil,,1
1571,2598,190,,25.982666,60.359564,fossil_coal_gas,Neste Porvoo, ,Fossil gas,,1
1572,2611,105,,23.983154,60.190695,fossil_coal_gas,Kirkniemi, ,Fossil gas,,1
1573,2588,300,,23.521729,60.753792,fossil_oil,Forssa, ,Fossil oil,,1
1574,2616,101,,21.357422,60.941106,biomass,Rauma, ,Biomass,,1
1575,2616,100,,21.522217,61.212089,fossil_oil,Olkiluoto, ,Fossil oil,,1
1576,2585,73,,22.192383,61.354614,hydro_ror,Harjavalta, ,Hydro run of river & pondage,,1
1577,2615,65,,21.741943,61.470267,biomass,Kaanaa, ,Biomass,,1
1578,2581,125,,22.82959,62.689269,fossil_oil,Seinäjoki, ,Fossil oil,,1
1579,2609,67,,23.269043,61.449271,hydro_ror,Melo, ,Hydro run of river & pondage,,1
1580,2584,180,,27.509766,62.329208,fossil_oil,Huutokoski, ,Fossil oil,,1
1581,2583,71,,25.653076,62.568045,biomass,Äänekoski, ,Biomass,,1
1582,2584,50,,29.729004,62.653963,biomass,Joensuu, ,Biomass,,1
1583,3642,99,,30.234375,62.925236,biomass,Uimaharju, ,Biomass,,1
1584,3642,89,,30.311279,62.815019,hydro_ror,Pamilo, ,Hydro run of river & pondage,,1
1585,2569,57,,27.059326,64.529548,hydro_ror,Jylhämä, ,Hydro run of river & pondage,,1
1586,2571,51,,26.312256,64.867608,hydro_ror,Pälli, ,Hydro run of river & pondage,,1
1587,2572,76,,25.389404,64.881602,biomass,Nuottasaari, ,Biomass,,1
1588,5988,63,,25.345459,65.316418,hydro_ror,Raasakka, ,Hydro run of river & pondage,,1
1589,2565,75,,24.829102,65.708038,biomass,Kemi, ,Biomass,,1
1590,2565,87,,24.851074,65.640155,biomass,Veitsiluoto, ,Biomass,,1
1591,2616,85,,21.522217,60.989095,biomass,Metsä-Rauma, ,Biomass,,1
1592,3689,218,,17.215576,48.180739,fossil_coal_gas,Bratislava, ,Fossil gas,,1
1593,3708,121,,21.192627,48.647428,fossil_coal_hard,Košice, ,Hard coal,,1
1594,2395,56,,14.776611,50.394512,solar_pv,Kuřivody, ,Solar photovoltaic,,1
1595,2395,30,,14.425049,50.34546,solar_pv,Spomyšl, ,Solar photovoltaic,,1
